"activity" "subject" "variable" "mean"
"STANDING" 22 "fBodyAcc_mean___Z" -0.687320961149533
"STANDING" 22 "fBodyAcc_std___X" -0.528958812567601
"STANDING" 22 "fBodyAcc_std___Y" -0.51558097336324
"STANDING" 22 "fBodyAcc_std___Z" -0.665516999699377
"STANDING" 22 "fBodyAcc_meanFreq___X" -0.181031984073891
"STANDING" 22 "fBodyAcc_meanFreq___Y" 0.0371992326304984
"STANDING" 22 "fBodyAcc_meanFreq___Z" 0.0806295666361371
"STANDING" 22 "fBodyAccJerk_mean___X" -0.60425320237352
"STANDING" 22 "fBodyAccJerk_mean___Y" -0.574318114038941
"STANDING" 22 "fBodyAccJerk_mean___Z" -0.739701808286604
"STANDING" 22 "fBodyAccJerk_std___X" -0.602457991412617
"STANDING" 22 "fBodyAccJerk_std___Y" -0.576391814080349
"STANDING" 22 "fBodyAccJerk_std___Z" -0.780252702647975
"STANDING" 22 "fBodyAccJerk_meanFreq___X" 0.0665521438309969
"STANDING" 22 "fBodyAccJerk_meanFreq___Y" -0.178425080835514
"STANDING" 22 "fBodyAccJerk_meanFreq___Z" -0.0467691789252336
"STANDING" 22 "fBodyGyro_mean___X" -0.639575654479751
"STANDING" 22 "fBodyGyro_mean___Y" -0.79139974588785
"STANDING" 22 "fBodyGyro_mean___Z" -0.643363339819315
"STANDING" 22 "fBodyGyro_std___X" -0.714977903442368
"STANDING" 22 "fBodyGyro_std___Y" -0.782046079563863
"STANDING" 22 "fBodyGyro_std___Z" -0.690679448900312
"STANDING" 22 "fBodyGyro_meanFreq___X" -0.164138008195857
"STANDING" 22 "fBodyGyro_meanFreq___Y" -0.200741314631402
"STANDING" 22 "fBodyGyro_meanFreq___Z" -0.0516302487909034
"STANDING" 22 "fBodyAccMag_mean__" -0.574333164853583
"STANDING" 22 "fBodyAccMag_std__" -0.673896212809346
"STANDING" 22 "fBodyAccMag_meanFreq__" 0.103277150317358
"STANDING" 22 "fBodyBodyAccJerkMag_mean__" -0.585442501515888
"STANDING" 22 "fBodyBodyAccJerkMag_std__" -0.599286879114019
"STANDING" 22 "fBodyBodyAccJerkMag_meanFreq__" 0.161936362996885
"STANDING" 22 "fBodyBodyGyroMag_mean__" -0.728166770031153
"STANDING" 22 "fBodyBodyGyroMag_std__" -0.699600086233645
"STANDING" 22 "fBodyBodyGyroMag_meanFreq__" -0.131615440167913
"STANDING" 22 "fBodyBodyGyroJerkMag_mean__" -0.830191956697819
"STANDING" 22 "fBodyBodyGyroJerkMag_std__" -0.835597218255452
"STANDING" 22 "fBodyBodyGyroJerkMag_meanFreq__" 0.119560563802492
"STANDING" 23 "tBodyAcc_mean___X" 0.273493254730108
"STANDING" 23 "tBodyAcc_mean___Y" -0.019589258786828
"STANDING" 23 "tBodyAcc_mean___Z" -0.109093982385242
"STANDING" 23 "tBodyAcc_std___X" -0.622594039757258
"STANDING" 23 "tBodyAcc_std___Y" -0.532078546615699
"STANDING" 23 "tBodyAcc_std___Z" -0.450557203409946
"STANDING" 23 "tGravityAcc_mean___X" 0.662324737580645
"STANDING" 23 "tGravityAcc_mean___Y" 0.0146209197354839
"STANDING" 23 "tGravityAcc_mean___Z" 0.0518662466372043
"STANDING" 23 "tGravityAcc_std___X" -0.964393040295699
"STANDING" 23 "tGravityAcc_std___Y" -0.960318907096774
"STANDING" 23 "tGravityAcc_std___Z" -0.934236146612903
"STANDING" 23 "tBodyAccJerk_mean___X" 0.0778588215843817
"STANDING" 23 "tBodyAccJerk_mean___Y" 0.0200470964972984
"STANDING" 23 "tBodyAccJerk_mean___Z" -0.000717680881887096
"STANDING" 23 "tBodyAccJerk_std___X" -0.608183751830914
"STANDING" 23 "tBodyAccJerk_std___Y" -0.61898123051828
"STANDING" 23 "tBodyAccJerk_std___Z" -0.603048769571532
"STANDING" 23 "tBodyGyro_mean___X" -0.0220890418013172
"STANDING" 23 "tBodyGyro_mean___Y" -0.0825972963754032
"STANDING" 23 "tBodyGyro_mean___Z" 0.074694942324328
"STANDING" 23 "tBodyGyro_std___X" -0.755738625241935
"STANDING" 23 "tBodyGyro_std___Y" -0.500338191139785
"STANDING" 23 "tBodyGyro_std___Z" -0.609683451821774
"STANDING" 23 "tBodyGyroJerk_mean___X" -0.0966990737225806
"STANDING" 23 "tBodyGyroJerk_mean___Y" -0.0432722741798387
"STANDING" 23 "tBodyGyroJerk_mean___Z" -0.0621959093526344
"STANDING" 23 "tBodyGyroJerk_std___X" -0.728692138333333
"STANDING" 23 "tBodyGyroJerk_std___Y" -0.546043593651882
"STANDING" 23 "tBodyGyroJerk_std___Z" -0.740518145887097
"STANDING" 23 "tBodyAccMag_mean__" -0.532754757205108
"STANDING" 23 "tBodyAccMag_std__" -0.56557562579215
"STANDING" 23 "tGravityAccMag_mean__" -0.532754757205108
"STANDING" 23 "tGravityAccMag_std__" -0.56557562579215
"STANDING" 23 "tBodyAccJerkMag_mean__" -0.58640067170914
"STANDING" 23 "tBodyAccJerkMag_std__" -0.55872531418629
"STANDING" 23 "tBodyGyroMag_mean__" -0.544207964433387
"STANDING" 23 "tBodyGyroMag_std__" -0.541949073660753
"STANDING" 23 "tBodyGyroJerkMag_mean__" -0.623412641977151
"STANDING" 23 "tBodyGyroJerkMag_std__" -0.573942888021613
"STANDING" 23 "fBodyAcc_mean___X" -0.599080886430645
"STANDING" 23 "fBodyAcc_mean___Y" -0.548483208943548
"STANDING" 23 "fBodyAcc_mean___Z" -0.49021281618414
"STANDING" 23 "fBodyAcc_std___X" -0.633839114436559
"STANDING" 23 "fBodyAcc_std___Y" -0.554471679592177
"STANDING" 23 "fBodyAcc_std___Z" -0.474767543716048
"STANDING" 23 "fBodyAcc_meanFreq___X" -0.20872442068086
"STANDING" 23 "fBodyAcc_meanFreq___Y" 0.0297877248998253
"STANDING" 23 "fBodyAcc_meanFreq___Z" 0.0899843792518548
"STANDING" 23 "fBodyAccJerk_mean___X" -0.617521836605645
"STANDING" 23 "fBodyAccJerk_mean___Y" -0.628231338392742
"STANDING" 23 "fBodyAccJerk_mean___Z" -0.578870810235484
"STANDING" 23 "fBodyAccJerk_std___X" -0.635054351475538
"STANDING" 23 "fBodyAccJerk_std___Y" -0.636977610060753
"STANDING" 23 "fBodyAccJerk_std___Z" -0.627540367652688
"STANDING" 23 "fBodyAccJerk_meanFreq___X" 0.0173580639424731
"STANDING" 23 "fBodyAccJerk_meanFreq___Y" -0.124670179855
"STANDING" 23 "fBodyAccJerk_meanFreq___Z" -0.112528879362903
"STANDING" 23 "fBodyGyro_mean___X" -0.685136501518817
"STANDING" 23 "fBodyGyro_mean___Y" -0.497783811010484
"STANDING" 23 "fBodyGyro_mean___Z" -0.617685416736559
"STANDING" 23 "fBodyGyro_std___X" -0.779197054064516
"STANDING" 23 "fBodyGyro_std___Y" -0.50785054741371
"STANDING" 23 "fBodyGyro_std___Z" -0.644131036807258
"STANDING" 23 "fBodyGyro_meanFreq___X" -0.0251692798377688
"STANDING" 23 "fBodyGyro_meanFreq___Y" -0.0592724696043011
"STANDING" 23 "fBodyGyro_meanFreq___Z" -0.0229424899271505
"STANDING" 23 "fBodyAccMag_mean__" -0.529029284118011
"STANDING" 23 "fBodyAccMag_std__" -0.657048917971505
"STANDING" 23 "fBodyAccMag_meanFreq__" 0.11533518491586
"STANDING" 23 "fBodyBodyAccJerkMag_mean__" -0.542663319457527
"STANDING" 23 "fBodyBodyAccJerkMag_std__" -0.583832309145968
"STANDING" 23 "fBodyBodyAccJerkMag_meanFreq__" 0.202553279152177
"STANDING" 23 "fBodyBodyGyroMag_mean__" -0.534657191683602
"STANDING" 23 "fBodyBodyGyroMag_std__" -0.632288527203763
"STANDING" 23 "fBodyBodyGyroMag_meanFreq__" 0.154723197790323
"STANDING" 23 "fBodyBodyGyroJerkMag_mean__" -0.584111049810215
"STANDING" 23 "fBodyBodyGyroJerkMag_std__" -0.593735302105376
"STANDING" 23 "fBodyBodyGyroJerkMag_meanFreq__" 0.169185024505108
"STANDING" 25 "tBodyAcc_mean___X" 0.274069916107602
"STANDING" 25 "tBodyAcc_mean___Y" -0.0185440541740351
"STANDING" 25 "tBodyAcc_mean___Z" -0.109293279122807
"STANDING" 25 "tBodyAcc_std___X" -0.787137363888889
"STANDING" 25 "tBodyAcc_std___Y" -0.611614171529825
"STANDING" 25 "tBodyAcc_std___Z" -0.703620787552632
"STANDING" 25 "tGravityAcc_mean___X" 0.617567726023392
"STANDING" 25 "tGravityAcc_mean___Y" 0.0880683538245614
"STANDING" 25 "tGravityAcc_mean___Z" 0.276947228143363
"STANDING" 25 "tGravityAcc_std___X" -0.946597675643275
"STANDING" 25 "tGravityAcc_std___Y" -0.892577652526316
"STANDING" 25 "tGravityAcc_std___Z" -0.874429690055556
"STANDING" 25 "tBodyAccJerk_mean___X" 0.0773547777173392
"STANDING" 25 "tBodyAccJerk_mean___Y" 0.00794005842154971
"STANDING" 25 "tBodyAccJerk_mean___Z" -0.00927954163523684
"STANDING" 25 "tBodyAccJerk_std___X" -0.845000271081871
"STANDING" 25 "tBodyAccJerk_std___Y" -0.778038380964912
"STANDING" 25 "tBodyAccJerk_std___Z" -0.886175506608187
"STANDING" 25 "tBodyGyro_mean___X" -0.012304898377193
"STANDING" 25 "tBodyGyro_mean___Y" -0.0778616409423099
"STANDING" 25 "tBodyGyro_mean___Z" 0.102279039896287
"STANDING" 25 "tBodyGyro_std___X" -0.747938599023392
"STANDING" 25 "tBodyGyro_std___Y" -0.81201447497076
"STANDING" 25 "tBodyGyro_std___Z" -0.796801556871345
"STANDING" 25 "tBodyGyroJerk_mean___X" -0.106956810491754
"STANDING" 25 "tBodyGyroJerk_mean___Y" -0.039178116686345
"STANDING" 25 "tBodyGyroJerk_mean___Z" -0.0558615330477193
"STANDING" 25 "tBodyGyroJerk_std___X" -0.819645866695906
"STANDING" 25 "tBodyGyroJerk_std___Y" -0.92376429619883
"STANDING" 25 "tBodyGyroJerk_std___Z" -0.869013091578947
"STANDING" 25 "tBodyAccMag_mean__" -0.650083046388889
"STANDING" 25 "tBodyAccMag_std__" -0.718445536415205
"STANDING" 25 "tGravityAccMag_mean__" -0.650083046388889
"STANDING" 25 "tGravityAccMag_std__" -0.718445536415205
"STANDING" 25 "tBodyAccJerkMag_mean__" -0.830168934298246
"STANDING" 25 "tBodyAccJerkMag_std__" -0.826901775204678
"STANDING" 25 "tBodyGyroMag_mean__" -0.702316028245614
"STANDING" 25 "tBodyGyroMag_std__" -0.750813458773684
"STANDING" 25 "tBodyGyroJerkMag_mean__" -0.882302748976608
"STANDING" 25 "tBodyGyroJerkMag_std__" -0.902127701491228
"STANDING" 25 "fBodyAcc_mean___X" -0.809614156959064
"STANDING" 25 "fBodyAcc_mean___Y" -0.673067384719298
"STANDING" 25 "fBodyAcc_mean___Z" -0.778129476754386
"STANDING" 25 "fBodyAcc_std___X" -0.779480419415205
"STANDING" 25 "fBodyAcc_std___Y" -0.607896348903216
"STANDING" 25 "fBodyAcc_std___Z" -0.690335623204386
"STANDING" 25 "fBodyAcc_meanFreq___X" -0.269321669180702
"STANDING" 25 "fBodyAcc_meanFreq___Y" -0.0802747156533918
"STANDING" 25 "fBodyAcc_meanFreq___Z" -0.0380857279500585
"STANDING" 25 "fBodyAccJerk_mean___X" -0.851328086169591
"STANDING" 25 "fBodyAccJerk_mean___Y" -0.792166122660819
"STANDING" 25 "fBodyAccJerk_mean___Z" -0.877055875847953
"STANDING" 25 "fBodyAccJerk_std___X" -0.852442084853801
"STANDING" 25 "fBodyAccJerk_std___Y" -0.777826411520468
"STANDING" 25 "fBodyAccJerk_std___Z" -0.893968784502924
"STANDING" 25 "fBodyAccJerk_meanFreq___X" -0.0622812985774854
"STANDING" 25 "fBodyAccJerk_meanFreq___Y" -0.299728712188509
"STANDING" 25 "fBodyAccJerk_meanFreq___Z" -0.19062630041307
"STANDING" 25 "fBodyGyro_mean___X" -0.743406970894737
"STANDING" 25 "fBodyGyro_mean___Y" -0.85574348497076
"STANDING" 25 "fBodyGyro_mean___Z" -0.797282735263158
"STANDING" 25 "fBodyGyro_std___X" -0.752721567766082
"STANDING" 25 "fBodyGyro_std___Y" -0.791294122017544
"STANDING" 25 "fBodyGyro_std___Z" -0.815681379766082
"STANDING" 25 "fBodyGyro_meanFreq___X" -0.18559691126345
"STANDING" 25 "fBodyGyro_meanFreq___Y" -0.33167552772924
"STANDING" 25 "fBodyGyro_meanFreq___Z" -0.116622904344298
"STANDING" 25 "fBodyAccMag_mean__" -0.756372819397661
"STANDING" 25 "fBodyAccMag_std__" -0.745013505982456
"STANDING" 25 "fBodyAccMag_meanFreq__" -0.0222149185930117
"STANDING" 25 "fBodyBodyAccJerkMag_mean__" -0.828189280994152
"STANDING" 25 "fBodyBodyAccJerkMag_std__" -0.826006345409357
"STANDING" 25 "fBodyBodyAccJerkMag_meanFreq__" 0.19131331704117
"STANDING" 25 "fBodyBodyGyroMag_mean__" -0.807444065877193
"STANDING" 25 "fBodyBodyGyroMag_std__" -0.759451745578947
"STANDING" 25 "fBodyBodyGyroMag_meanFreq__" -0.219078843122865
"STANDING" 25 "fBodyBodyGyroJerkMag_mean__" -0.905391691608187
"STANDING" 25 "fBodyBodyGyroJerkMag_std__" -0.904819432807017
"STANDING" 25 "fBodyBodyGyroJerkMag_meanFreq__" 0.0655966106445029
"WALKING" 2 "tBodyAcc_mean___X" 0.273113115788079
"WALKING" 2 "tBodyAcc_mean___Y" -0.0191323183174834
"WALKING" 2 "tBodyAcc_mean___Z" -0.115649958175497
"WALKING" 2 "tBodyAcc_std___X" -0.605586497159271
"WALKING" 2 "tBodyAcc_std___Y" -0.428962986589404
"WALKING" 2 "tBodyAcc_std___Z" -0.589360062210596
"WALKING" 2 "tGravityAcc_mean___X" 0.660782866688742
"WALKING" 2 "tGravityAcc_mean___Y" -0.147219886910411
"WALKING" 2 "tGravityAcc_mean___Z" 0.134865335090728
"WALKING" 2 "tGravityAcc_std___X" -0.963015508245033
"WALKING" 2 "tGravityAcc_std___Y" -0.960033560165563
"WALKING" 2 "tGravityAcc_std___Z" -0.945365383907285
"WALKING" 2 "tBodyAccJerk_mean___X" 0.0785353156747351
"WALKING" 2 "tBodyAccJerk_mean___Y" 0.00708771249764901
"WALKING" 2 "tBodyAccJerk_mean___Z" 0.000755760748377483
"WALKING" 2 "tBodyAccJerk_std___X" -0.557809603123841
"WALKING" 2 "tBodyAccJerk_std___Y" -0.491875889831788
"WALKING" 2 "tBodyAccJerk_std___Z" -0.741885388311258
"WALKING" 2 "tBodyGyro_mean___X" -0.0517030657821192
"WALKING" 2 "tBodyGyro_mean___Y" -0.0568420186817881
"WALKING" 2 "tBodyGyro_mean___Z" 0.0872599422291391
"WALKING" 2 "tBodyGyro_std___X" -0.710648927815894
"WALKING" 2 "tBodyGyro_std___Y" -0.722943674337748
"WALKING" 2 "tBodyGyro_std___Z" -0.634888927843046
"WALKING" 2 "tBodyGyroJerk_mean___X" -0.0875587491668874
"WALKING" 2 "tBodyGyroJerk_mean___Y" -0.0433986835453642
"WALKING" 2 "tBodyGyroJerk_mean___Z" -0.0557541828188742
"WALKING" 2 "tBodyGyroJerk_std___X" -0.671679103311258
"WALKING" 2 "tBodyGyroJerk_std___Y" -0.783595466728477
"WALKING" 2 "tBodyGyroJerk_std___Z" -0.674611933293046
"WALKING" 2 "tBodyAccMag_mean__" -0.535281800541722
"WALKING" 2 "tBodyAccMag_std__" -0.552812545643709
"WALKING" 2 "tGravityAccMag_mean__" -0.535281800541722
"WALKING" 2 "tGravityAccMag_std__" -0.552812545643709
"WALKING" 2 "tBodyAccJerkMag_mean__" -0.58777744543543
"WALKING" 2 "tBodyAccJerkMag_std__" -0.512115278415232
"WALKING" 2 "tBodyGyroMag_mean__" -0.614771054893146
"WALKING" 2 "tBodyGyroMag_std__" -0.680584887880795
"WALKING" 2 "tBodyGyroJerkMag_mean__" -0.746559539039735
"WALKING" 2 "tBodyGyroJerkMag_std__" -0.740088733655629
"WALKING" 2 "fBodyAcc_mean___X" -0.57377091142947
"WALKING" 2 "fBodyAcc_mean___Y" -0.432566581302351
"WALKING" 2 "fBodyAcc_mean___Z" -0.630081222124834
"WALKING" 2 "fBodyAcc_std___X" -0.619788102803311
"WALKING" 2 "fBodyAcc_std___Y" -0.464723862913245
"WALKING" 2 "fBodyAcc_std___Z" -0.600678614835099
"WALKING" 2 "fBodyAcc_meanFreq___X" -0.106763418901788
"WALKING" 2 "fBodyAcc_meanFreq___Y" 0.105734176023146
"WALKING" 2 "fBodyAcc_meanFreq___Z" 0.087210586428
"WALKING" 2 "fBodyAccJerk_mean___X" -0.561682049622185
"WALKING" 2 "fBodyAccJerk_mean___Y" -0.50890379901457
"WALKING" 2 "fBodyAccJerk_mean___Z" -0.715745330403973
"WALKING" 2 "fBodyAccJerk_std___X" -0.595105612895033
"WALKING" 2 "fBodyAccJerk_std___Y" -0.509147543673841
"WALKING" 2 "fBodyAccJerk_std___Z" -0.767087015496689
"WALKING" 2 "fBodyAccJerk_meanFreq___X" 0.0868000536209801
"WALKING" 2 "fBodyAccJerk_meanFreq___Y" -0.139776595362185
"WALKING" 2 "fBodyAccJerk_meanFreq___Z" -0.0942651868218543
"WALKING" 2 "fBodyGyro_mean___X" -0.638717694593046
"WALKING" 2 "fBodyGyro_mean___Y" -0.722068978635762
"WALKING" 2 "fBodyGyro_mean___Z" -0.601594889654305
"WALKING" 2 "fBodyGyro_std___X" -0.734588540182119
"WALKING" 2 "fBodyGyro_std___Y" -0.72716774102649
"WALKING" 2 "fBodyGyro_std___Z" -0.683114494539735
"WALKING" 2 "fBodyGyro_meanFreq___X" -0.00576500648245033
"WALKING" 2 "fBodyGyro_meanFreq___Y" -0.0702155008665563
"WALKING" 2 "fBodyGyro_meanFreq___Z" 0.0513627291214901
"WALKING" 2 "fBodyAccMag_mean__" -0.514569861316887
"WALKING" 2 "fBodyAccMag_std__" -0.646662308457285
"WALKING" 2 "fBodyAccMag_meanFreq__" 0.192199738218212
"WALKING" 2 "fBodyBodyAccJerkMag_mean__" -0.509746432970861
"WALKING" 2 "fBodyBodyAccJerkMag_std__" -0.518800797709272
"WALKING" 2 "fBodyBodyAccJerkMag_meanFreq__" 0.193066821118212
"WALKING" 2 "fBodyBodyGyroMag_mean__" -0.699742945221854
"WALKING" 2 "fBodyBodyGyroMag_std__" -0.725310337688742
"WALKING" 2 "fBodyBodyGyroMag_meanFreq__" 0.0471324812379801
"WALKING" 2 "fBodyBodyGyroJerkMag_mean__" -0.751615078360927
"WALKING" 2 "fBodyBodyGyroJerkMag_std__" -0.744194981440397
"WALKING" 2 "fBodyBodyGyroJerkMag_meanFreq__" 0.124612068599768
"WALKING" 4 "tBodyAcc_mean___X" 0.274183111498423
"WALKING" 4 "tBodyAcc_mean___Y" -0.0148081545344921
"WALKING" 4 "tBodyAcc_mean___Z" -0.107521430810726
"WALKING" 4 "tBodyAcc_std___X" -0.605211727785489
"WALKING" 4 "tBodyAcc_std___Y" -0.509929384011325
"WALKING" 4 "tBodyAcc_std___Z" -0.709492735962145
"WALKING" 4 "tGravityAcc_mean___X" 0.706593043123028
"WALKING" 4 "tGravityAcc_mean___Y" 0.112591195496986
"WALKING" 4 "tGravityAcc_mean___Z" 0.164130896618297
"WALKING" 4 "tGravityAcc_std___X" -0.962636979274448
"WALKING" 4 "tGravityAcc_std___Y" -0.941416800167192
"WALKING" 4 "tGravityAcc_std___Z" -0.941403426072555
"WALKING" 4 "tBodyAccJerk_mean___X" 0.0788637845151419
"WALKING" 4 "tBodyAccJerk_mean___Y" 0.00351340949514196
"WALKING" 4 "tBodyAccJerk_mean___Z" -0.00737375142832808
"WALKING" 4 "tBodyAccJerk_std___X" -0.631853083289621
"WALKING" 4 "tBodyAccJerk_std___Y" -0.584063204701893
"WALKING" 4 "tBodyAccJerk_std___Z" -0.843353231167192
"WALKING" 4 "tBodyGyro_mean___X" -0.0289417906907571
"WALKING" 4 "tBodyGyro_mean___Y" -0.0787229907785489
"WALKING" 4 "tBodyGyro_mean___Z" 0.0957174866009464
"WALKING" 4 "tBodyGyro_std___X" -0.701397703369085
"WALKING" 4 "tBodyGyro_std___Y" -0.79823574873817
"WALKING" 4 "tBodyGyro_std___Z" -0.726374197066246
"WALKING" 4 "tBodyGyroJerk_mean___X" -0.107859315713249
"WALKING" 4 "tBodyGyroJerk_mean___Y" -0.0400427574662461
"WALKING" 4 "tBodyGyroJerk_mean___Z" -0.0578089304000631
"WALKING" 4 "tBodyGyroJerk_std___X" -0.723788617823344
"WALKING" 4 "tBodyGyroJerk_std___Y" -0.902502592618297
"WALKING" 4 "tBodyGyroJerk_std___Z" -0.748369141315457
"WALKING" 4 "tBodyAccMag_mean__" -0.56158213510694
"WALKING" 4 "tBodyAccMag_std__" -0.606556049548896
"WALKING" 4 "tGravityAccMag_mean__" -0.56158213510694
"WALKING" 4 "tGravityAccMag_std__" -0.606556049548896
"WALKING" 4 "tBodyAccJerkMag_mean__" -0.656116311856877
"WALKING" 4 "tBodyAccJerkMag_std__" -0.647249966810726
"WALKING" 4 "tBodyGyroMag_mean__" -0.656291093847319
"WALKING" 4 "tBodyGyroMag_std__" -0.706738493542587
"WALKING" 4 "tBodyGyroJerkMag_mean__" -0.819191368044164
"WALKING" 4 "tBodyGyroJerkMag_std__" -0.844187064164038
"WALKING" 4 "fBodyAcc_mean___X" -0.628806379100946
"WALKING" 4 "fBodyAcc_mean___Y" -0.52583456615142
"WALKING" 4 "fBodyAcc_mean___Z" -0.755235428895899
"WALKING" 4 "fBodyAcc_std___X" -0.597551324155678
"WALKING" 4 "fBodyAcc_std___Y" -0.534661524341987
"WALKING" 4 "fBodyAcc_std___Z" -0.708764043722397
"WALKING" 4 "fBodyAcc_meanFreq___X" -0.184518571319811
"WALKING" 4 "fBodyAcc_meanFreq___Y" 0.0847707537883281
"WALKING" 4 "fBodyAcc_meanFreq___Z" -0.0164096855119621
"WALKING" 4 "fBodyAccJerk_mean___X" -0.652023078038801
"WALKING" 4 "fBodyAccJerk_mean___Y" -0.601696223759495
"WALKING" 4 "fBodyAccJerk_mean___Z" -0.825154871135647
"WALKING" 4 "fBodyAccJerk_std___X" -0.644622004704416
"WALKING" 4 "fBodyAccJerk_std___Y" -0.593855151524606
"WALKING" 4 "fBodyAccJerk_std___Z" -0.860544668359621
"WALKING" 4 "fBodyAccJerk_meanFreq___X" -0.000543991796466877
"WALKING" 4 "fBodyAccJerk_meanFreq___Y" -0.180584111376656
"WALKING" 4 "fBodyAccJerk_meanFreq___Z" -0.110565549338486
"WALKING" 4 "fBodyGyro_mean___X" -0.641881977553943
"WALKING" 4 "fBodyGyro_mean___Y" -0.831527531009464
"WALKING" 4 "fBodyGyro_mean___Z" -0.689308946422713
"WALKING" 4 "fBodyGyro_std___X" -0.721749187328076
"WALKING" 4 "fBodyGyro_std___Y" -0.782885735867508
"WALKING" 4 "fBodyGyro_std___Z" -0.7670895729653
"WALKING" 4 "fBodyGyro_meanFreq___X" -0.118518212447287
"WALKING" 4 "fBodyGyro_meanFreq___Y" -0.375332544565931
"WALKING" 4 "fBodyGyro_meanFreq___Z" 0.0241889403249211
"WALKING" 4 "fBodyAccMag_mean__" -0.602098037677603
"WALKING" 4 "fBodyAccMag_std__" -0.672948341687697
"WALKING" 4 "fBodyAccMag_meanFreq__" 0.0963636689322397
"WALKING" 4 "fBodyBodyAccJerkMag_mean__" -0.63501900541041
"WALKING" 4 "fBodyBodyAccJerkMag_std__" -0.666506718936908
"WALKING" 4 "fBodyBodyAccJerkMag_meanFreq__" 0.160479882559811
"WALKING" 4 "fBodyBodyGyroMag_mean__" -0.745650754608833
"WALKING" 4 "fBodyBodyGyroMag_std__" -0.732586304826498
"WALKING" 4 "fBodyBodyGyroMag_meanFreq__" -0.129301517256877
"WALKING" 4 "fBodyBodyGyroJerkMag_mean__" -0.838833209652997
"WALKING" 4 "fBodyBodyGyroJerkMag_std__" -0.863096864037855
"WALKING" 4 "fBodyBodyGyroJerkMag_meanFreq__" 0.159075727514984
"WALKING" 9 "tBodyAcc_mean___X" 0.270313841621528
"WALKING" 9 "tBodyAcc_mean___Y" -0.0209466555412396
"WALKING" 9 "tBodyAcc_mean___Z" -0.101233826213889
"WALKING" 9 "tBodyAcc_std___X" -0.555656544538194
"WALKING" 9 "tBodyAcc_std___Y" -0.5758878952125
"WALKING" 9 "tBodyAcc_std___Z" -0.506111776081806
"WALKING" 9 "tGravityAcc_mean___X" 0.670845545555556
"WALKING" 9 "tGravityAcc_mean___Y" -0.0467446999509028
"WALKING" 9 "tGravityAcc_mean___Z" 0.104353653032743
"WALKING" 9 "tGravityAcc_std___X" -0.958784666180556
"WALKING" 9 "tGravityAcc_std___Y" -0.949938115208333
"WALKING" 9 "tGravityAcc_std___Z" -0.920554317815972
"WALKING" 9 "tBodyAccJerk_mean___X" 0.0840171430291667
"WALKING" 9 "tBodyAccJerk_mean___Y" 0.00678485848399306
"WALKING" 9 "tBodyAccJerk_mean___Z" -0.00102998088194444
"WALKING" 9 "tBodyAccJerk_std___X" -0.578305161360069
"WALKING" 9 "tBodyAccJerk_std___Y" -0.678923872274306
"WALKING" 9 "tBodyAccJerk_std___Z" -0.721610094569444
"WALKING" 9 "tBodyGyro_mean___X" -0.0701318154561458
"WALKING" 9 "tBodyGyro_mean___Y" -0.0729884312991667
"WALKING" 9 "tBodyGyro_mean___Z" 0.109092913237986
"WALKING" 9 "tBodyGyro_std___X" -0.676452392569444
"WALKING" 9 "tBodyGyro_std___Y" -0.670498220701389
"WALKING" 9 "tBodyGyro_std___Z" -0.587557692291458
"WALKING" 9 "tBodyGyroJerk_mean___X" -0.0892254930640278
"WALKING" 9 "tBodyGyroJerk_mean___Y" -0.0397344421815972
"WALKING" 9 "tBodyGyroJerk_mean___Z" -0.053402884281875
"WALKING" 9 "tBodyGyroJerk_std___X" -0.7617108665625
"WALKING" 9 "tBodyGyroJerk_std___Y" -0.773273878854167
"WALKING" 9 "tBodyGyroJerk_std___Z" -0.744656038298611
"WALKING" 9 "tBodyAccMag_mean__" -0.505183470509188
"WALKING" 9 "tBodyAccMag_std__" -0.553038255314792
"WALKING" 9 "tGravityAccMag_mean__" -0.505183470509188
"WALKING" 9 "tGravityAccMag_std__" -0.553038255314792
"WALKING" 9 "tBodyAccJerkMag_mean__" -0.621608245092361
"WALKING" 9 "tBodyAccJerkMag_std__" -0.608862145384722
"WALKING" 9 "tBodyGyroMag_mean__" -0.550201866572569
"WALKING" 9 "tBodyGyroMag_std__" -0.663198385034722
"WALKING" 9 "tBodyGyroJerkMag_mean__" -0.7629795809375
"WALKING" 9 "tBodyGyroJerkMag_std__" -0.786176892048611
"WALKING" 9 "fBodyAcc_mean___X" -0.579258404408681
"WALKING" 9 "fBodyAcc_mean___Y" -0.610267804090278
"WALKING" 9 "fBodyAcc_mean___Z" -0.592119122804271
"WALKING" 9 "fBodyAcc_std___X" -0.547995744907986
"WALKING" 9 "fBodyAcc_std___Y" -0.586766083232639
"WALKING" 9 "fBodyAcc_std___Z" -0.501074006965903
"WALKING" 9 "fBodyAcc_meanFreq___X" -0.291349229752569
"WALKING" 9 "fBodyAcc_meanFreq___Y" -0.0879003298041667
"WALKING" 9 "fBodyAcc_meanFreq___Z" -0.0304334227664236
"WALKING" 9 "fBodyAccJerk_mean___X" -0.621377141312847
"WALKING" 9 "fBodyAccJerk_mean___Y" -0.699766614569444
"WALKING" 9 "fBodyAccJerk_mean___Z" -0.702931927996528
"WALKING" 9 "fBodyAccJerk_std___X" -0.572819893733993
"WALKING" 9 "fBodyAccJerk_std___Y" -0.679065855003472
"WALKING" 9 "fBodyAccJerk_std___Z" -0.739139922708333
